!------------------------------------------------------------
!      2  FF.PIP00B
!#-----------------------------
! Step index:   0
! S-position:    0.000000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
 -0.0010723969  1.695687E-08  0.000000E+00 -0.000000E+00 -2.715104E+01
 -0.0009175261  2.026918E-08  0.000000E+00 -0.000000E+00 -2.924343E+01
 -0.0007626552  2.397870E-08  0.000000E+00 -0.000000E+00 -3.133582E+01
 -0.0006077844  2.709443E-08  0.000000E+00 -0.000000E+00 -3.342821E+01
 -0.0004529135  2.990324E-08  0.000000E+00 -0.000000E+00 -3.552059E+01
 -0.0002980426  3.206846E-08  0.000000E+00 -0.000000E+00 -3.761298E+01
 -0.0001431718  3.339790E-08  0.000000E+00 -0.000000E+00 -3.970537E+01
  0.0000116991  3.373807E-08  0.000000E+00 -0.000000E+00 -4.179776E+01
  0.0001665699  3.324898E-08  0.000000E+00 -0.000000E+00 -4.389015E+01
  0.0003214408  3.159487E-08  0.000000E+00 -0.000000E+00 -4.598253E+01
  0.0004763117  2.945548E-08  0.000000E+00 -0.000000E+00 -4.807492E+01
  0.0006311825  2.640040E-08  0.000000E+00 -0.000000E+00 -5.016731E+01
  0.0007860534  2.305808E-08  0.000000E+00 -0.000000E+00 -5.225970E+01
  0.0009409242  1.987957E-08  0.000000E+00 -0.000000E+00 -5.435209E+01
  0.0010957951  1.631083E-08  0.000000E+00 -0.000000E+00 -5.644447E+01
  0.0012506660  1.323987E-08  0.000000E+00 -0.000000E+00 -5.853686E+01
  0.0014055368  1.001852E-08  0.000000E+00 -0.000000E+00 -6.062925E+01
  0.0015604077  7.822441E-09  0.000000E+00 -0.000000E+00 -6.272164E+01
  0.0017152786  5.782811E-09  0.000000E+00 -0.000000E+00 -6.481402E+01
  0.0018701494  4.125217E-09  0.000000E+00 -0.000000E+00 -6.690641E+01
  0.0020250203  2.858382E-09  0.000000E+00 -0.000000E+00 -6.899880E+01
  0.0021798911  1.939965E-09  0.000000E+00 -0.000000E+00 -7.109119E+01
  0.0023347620  1.252115E-09  0.000000E+00 -0.000000E+00 -7.318358E+01
  0.0024896329  8.161309E-10  0.000000E+00 -0.000000E+00 -7.527596E+01
  0.0026445037  4.699998E-10  0.000000E+00 -0.000000E+00 -7.736835E+01
  0.0027993746  3.938352E-10  0.000000E+00 -0.000000E+00 -7.946074E+01
  0.0029542454  6.214804E-11  0.000000E+00 -0.000000E+00 -8.155313E+01
  0.0031091163  0.000000E+00  0.000000E+00 -0.000000E+00 -8.364552E+01
!#-----------------------------
! Step index:   6
! S-position:    0.060000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
 -0.0029308470  0.000000E+00  0.000000E+00 -0.000000E+00 -2.032386E+00
 -0.0027759763  6.214810E-11  0.000000E+00 -0.000000E+00 -4.124771E+00
 -0.0026211056  5.084051E-10  0.000000E+00 -0.000000E+00 -6.217157E+00
 -0.0024662349  8.897711E-10  0.000000E+00 -0.000000E+00 -8.309543E+00
 -0.0023113642  1.396929E-09  0.000000E+00 -0.000000E+00 -1.040193E+01
 -0.0021564935  2.093200E-09  0.000000E+00 -0.000000E+00 -1.249431E+01
 -0.0020016228  3.116220E-09  0.000000E+00 -0.000000E+00 -1.458670E+01
 -0.0018467521  4.399223E-09  0.000000E+00 -0.000000E+00 -1.667909E+01
 -0.0016918814  5.811817E-09  0.000000E+00 -0.000000E+00 -1.877147E+01
 -0.0015370107  8.229489E-09  0.000000E+00 -0.000000E+00 -2.086386E+01
 -0.0013821400  1.061278E-08  0.000000E+00 -0.000000E+00 -2.295624E+01
 -0.0012272693  1.393204E-08  0.000000E+00 -0.000000E+00 -2.504863E+01
 -0.0010723986  1.695684E-08  0.000000E+00 -0.000000E+00 -2.714101E+01
 -0.0009175279  2.026926E-08  0.000000E+00 -0.000000E+00 -2.923340E+01
 -0.0007626572  2.397867E-08  0.000000E+00 -0.000000E+00 -3.132579E+01
 -0.0006077865  2.709443E-08  0.000000E+00 -0.000000E+00 -3.341817E+01
 -0.0004529158  2.990328E-08  0.000000E+00 -0.000000E+00 -3.551056E+01
 -0.0002980451  3.206844E-08  0.000000E+00 -0.000000E+00 -3.760294E+01
 -0.0001431744  3.339783E-08  0.000000E+00 -0.000000E+00 -3.969533E+01
  0.0000116963  3.373809E-08  0.000000E+00 -0.000000E+00 -4.178771E+01
  0.0001665670  3.324906E-08  0.000000E+00 -0.000000E+00 -4.388010E+01
  0.0003214377  3.159483E-08  0.000000E+00 -0.000000E+00 -4.597249E+01
  0.0004763084  2.945551E-08  0.000000E+00 -0.000000E+00 -4.806487E+01
  0.0006311791  2.640041E-08  0.000000E+00 -0.000000E+00 -5.015726E+01
  0.0007860498  2.305810E-08  0.000000E+00 -0.000000E+00 -5.224964E+01
  0.0009409205  1.987957E-08  0.000000E+00 -0.000000E+00 -5.434203E+01
  0.0010957912  1.631090E-08  0.000000E+00 -0.000000E+00 -5.643442E+01
  0.0012506619  1.323998E-08  0.000000E+00 -0.000000E+00 -5.852680E+01
  0.0014055326  1.001852E-08  0.000000E+00 -0.000000E+00 -6.061919E+01
  0.0015604033  7.822473E-09  0.000000E+00 -0.000000E+00 -6.271157E+01
  0.0017152740  5.782868E-09  0.000000E+00 -0.000000E+00 -6.480396E+01
  0.0018701447  4.125221E-09  0.000000E+00 -0.000000E+00 -6.689634E+01
  0.0020250154  2.858398E-09  0.000000E+00 -0.000000E+00 -6.898873E+01
  0.0021798861  1.940001E-09  0.000000E+00 -0.000000E+00 -7.108112E+01
  0.0023347568  1.252115E-09  0.000000E+00 -0.000000E+00 -7.317350E+01
  0.0024896275  8.161363E-10  0.000000E+00 -0.000000E+00 -7.526589E+01
  0.0026444982  4.700119E-10  0.000000E+00 -0.000000E+00 -7.735827E+01
  0.0027993689  3.938390E-10  0.000000E+00 -0.000000E+00 -7.945066E+01
  0.0029542396  6.214810E-11  0.000000E+00 -0.000000E+00 -8.154304E+01
  0.0031091103  0.000000E+00  0.000000E+00 -0.000000E+00 -8.363543E+01
!------------------------------------------------------------
!      3  FF.BEN01
!#-----------------------------
! Step index:   0
! S-position:    0.000000
!         Z   Charge/Meter    CSR_Kick/m       I_CSR/m      S_Source
 -0.0029308470  0.000000E+00  0.000000E+00 -0.000000E+00 -2.032386E+00
 -0.0027759763  6.214810E-11  0.000000E+00 -0.000000E+00 -4.124771E+00
 -0.0026211056  5.084051E-10  0.000000E+00 -0.000000E+00 -6.217157E+00
 -0.0024662349  8.897711E-10  0.000000E+00 -0.000000E+00 -8.309543E+00
 -0.0023113642  1.396929E-09  0.000000E+00 -0.000000E+00 -1.040193E+01
 -0.0021564935  2.093200E-09  0.000000E+00 -0.000000E+00 -1.249431E+01
 -0.0020016228  3.116220E-09  0.000000E+00 -0.000000E+00 -1.458670E+01
 -0.0018467521  4.399223E-09  0.000000E+00 -0.000000E+00 -1.667909E+01
 -0.0016918814  5.811817E-09  0.000000E+00 -0.000000E+00 -1.877147E+01
 -0.0015370107  8.229489E-09  0.000000E+00 -0.000000E+00 -2.086386E+01
 -0.0013821400  1.061278E-08  0.000000E+00 -0.000000E+00 -2.295624E+01
 -0.0012272693  1.393204E-08  0.000000E+00 -0.000000E+00 -2.504863E+01
 -0.0010723986  1.695684E-08  0.000000E+00 -0.000000E+00 -2.714101E+01
 -0.0009175279  2.026926E-08  0.000000E+00 -0.000000E+00 -2.923340E+01
 -0.0007626572  2.397867E-08  0.000000E+00 -0.000000E+00 -3.132579E+01
 -0.0006077865  2.709443E-08  0.000000E+00 -0.000000E+00 -3.341817E+01
 -0.0004529158  2.990328E-08  0.000000E+00 -0.000000E+00 -3.551056E+01
 -0.0002980451  3.206844E-08  0.000000E+00 -0.000000E+00 -3.760294E+01
 -0.0001431744  3.339783E-08  0.000000E+00 -0.000000E+00 -3.969533E+01
